ID,Weight in Thousands,gender,hhsize,age,educat,Month,Region
100168,1.535762191,Male,3,18,2,10,3
100169,1.296155371,Female,6,41,6,10,6
100170,1.377333637,Male,2,66,6,10,5
100171,2.005739798,Female,2,21,4,10,3
100172,1.905368975,Male,3,30,6,10,2
100173,1.172434443,Male,2,72,3,10,9
100174,1.129838312,Male,5,56,7,10,5
100175,1.058465804,Female,1,69,3,10,9
100176,1.568093523,Female,4,30,3,10,6
100177,1.410930632,Female,6,45,4,10,3
100178,1.996311189,Male,2,21,3,10,3
100179,1.991237639,Female,1,45,5,10,1
100180,1.318691912,Male,1,70,3,10,5
100181,1.509379168,Female,1,68,4,10,10
100182,1.669319266,Male,1,62,2,10,4
100184,1.917090505,Female,3,20,3,10,6
100186,1.219691472,Male,5,62,2,10,3
100187,1.495547135,Female,3,57,6,10,1
100188,1.387598593,Male,5,22,6,10,6
100189,1.688758073,Female,2,18,4,10,3
100190,1.282044056,Female,4,56,5,10,1
100191,1.363147104,Male,7,32,2,10,2
100192,1.973440263,Male,2,,3,10,1
100193,2.008737479,Male,3,26,4,10,3
100194,1.307831605,Female,4,16,2,10,9
100195,1.853351475,Female,4,24,3,10,1
100196,1.450081687,Male,4,51,5,10,1
100197,1.316236936,Male,6,44,6,10,1
100199,1.875888362,Male,2,30,6,10,6
100201,2.08313385,Female,4,29,3,10,5
100202,1.375756764,Female,4,44,6,10,5
100203,1.633360067,Male,4,30,3,10,2
100204,1.321032204,Female,5,18,2,10,9
100205,1.703558744,Female,4,38,5,10,5
100206,1.431037778,Female,2,44,5,10,7
100207,1.46720337,Male,4,54,4,10,3
100208,2.406053918,Female,2,75,3,10,3
100209,2.034818198,Female,4,15,2,10,2
100210,1.511025176,Female,2,62,3,10,3
100211,1.990611158,Male,4,33,6,10,1
100212,1.697522471,Male,2,44,5,10,11
100213,2.08313385,Female,4,26,3,10,5
100214,1.078569118,Female,8,53,6,10,2
100215,1.684955763,Male,3,63,4,10,1
100216,2.1382123,Female,4,15,2,10,1
100217,1.535762191,Male,3,18,2,10,3
100218,2.027012538,Male,4,20,2,10,2
100219,1.460740319,Male,2,19,3,10,1
100220,1.284703599,Female,5,28,2,10,2
100221,1.169286384,Female,1,69,4,10,1
100222,1.574798484,Male,4,20,4,10,9
100223,1.040094731,Female,2,53,3,10,12
100224,1.219691472,Male,5,55,7,10,3
100225,2.005739798,Female,2,22,6,10,3
100226,2.357137132,Female,3,31,6,10,1
100227,1.919476012,Female,1,45,7,10,3
100228,1.613773878,Male,4,49,7,10,2
100229,2.360587287,Male,2,29,6,10,1
100230,1.876706071,Female,3,19,4,10,5
100231,1.88383175,Male,3,24,5,10,5
100232,1.990611158,Male,4,25,4,10,1
100233,2.258615999,Male,2,78,3,10,10
100234,1.275352501,Female,4,46,5,10,8
100235,1.230908243,Male,1,21,4,10,4
100236,1.285646262,Male,2,21,4,10,4
100237,1.853351475,Female,4,21,3,10,1
100238,1.161463387,Male,4,70,7,10,5
100239,1.407714632,Female,3,42,5,10,7
100241,1.91131571,Male,1,24,3,10,3
100242,2.377007537,Male,4,14,2,10,5
100243,1.762958702,Male,4,49,6,10,1
100244,1.20828747,Female,4,36,4,10,4
100245,2.008737479,Male,3,31,6,10,3
100246,1.507705756,Female,5,45,6,10,6
100247,1.335555615,Female,5,47,6,10,5
100248,1.861120226,Male,4,48,6,10,9
100249,2.760408112,Male,3,14,2,10,2
100250,1.470291831,Female,2,61,4,10,7
100251,1.422093096,Female,3,54,7,10,1
100253,2.042018427,Male,2,27,6,10,3
100254,2.1546885,Female,1,84,4,10,7
100255,1.301058862,Male,7,35,4,10,5
100257,2.622024648,Female,2,31,6,10,9
100258,1.410073443,Female,1,65,2,10,7
100259,1.969481551,Female,2,53,3,10,11
100260,2.4324269,Female,2,28,6,10,3
100261,1.899881746,Male,1,49,4,10,10
100262,2.39278305,Female,3,28,4,10,3
100263,1.706787488,Male,3,57,4,10,2
100264,1.553088744,Female,4,43,2,10,6
100265,1.44632892,Female,3,59,2,10,7
100267,1.424078102,Female,4,19,3,10,3
100268,1.470291831,Female,2,63,2,10,7
100269,1.474687071,Female,3,58,3,10,9
100271,1.085165693,Male,7,19,3,10,6
100272,1.657782871,Male,2,61,7,10,6
100273,1.379076708,Female,5,35,7,10,1
100274,1.743553256,Male,2,62,2,10,4
100275,1.507532847,Female,1,72,5,10,3
100276,2.001320044,Male,2,44,4,10,5
100277,2.776512103,Male,2,84,4,10,2
100278,2.366839896,Female,3,80,5,10,3
100279,1.7195947,Male,2,52,2,10,1
100280,1.66771269,Male,1,50,4,10,2
100281,1.443689588,Male,4,42,3,10,2
100282,2.406053918,Female,2,80,4,10,3
100283,1.661088216,Female,2,67,4,10,2
100285,1.481962633,Male,2,67,7,10,1
100286,1.83578996,Female,3,78,3,10,1
100287,2.085032552,Male,2,68,6,10,2
100288,1.45780951,Male,3,67,5,10,1
100289,2.303613123,Female,1,80,6,10,3
100290,2.366839896,Female,3,75,3,10,3
100291,2.538256211,Female,2,,2,10,2
100292,1.089286267,Female,5,48,6,10,2
100293,1.450081687,Male,4,50,5,10,1
100294,1.450081687,Male,4,54,7,10,1
100295,1.011176074,Female,5,50,3,10,3
100296,1.292370957,Female,4,50,2,10,2
100297,1.481962633,Male,2,65,7,10,1
100298,1.35912458,Female,4,56,6,10,2
100299,1.989205886,Female,2,35,5,10,3
100300,1.330623954,Female,2,42,2,10,2
100303,2.406053918,Female,2,79,2,10,3
100304,1.585464136,Female,3,55,6,10,2
100305,2.341347851,Male,4,83,4,10,2
100306,1.221284103,Female,2,70,2,10,1
100307,2.538256211,Female,2,80,2,10,2
100310,1.255272047,Male,1,73,7,10,3
100311,1.67157008,Male,1,,6,10,3
100312,1.446691364,Female,1,60,1,10,3
100313,1.704850696,Male,3,58,2,10,3
100314,1.453400622,Female,4,43,6,10,3
100315,1.201379536,Female,3,74,3,10,1
100316,2.085032552,Male,2,69,5,10,2
100317,1.495547135,Female,3,62,3,10,1
100318,1.453400622,Female,4,41,6,10,3
100319,1.712014561,Male,2,44,2,10,2
100320,1.745904163,Male,2,79,4,10,3
100321,1.221284103,Female,2,69,6,10,1
100322,1.590365279,Female,1,65,4,10,2
100324,1.543110709,Female,1,56,2,10,2
100325,1.069950636,Female,5,56,5,10,1
100326,2.303613123,Female,1,80,3,10,3
100327,2.303613123,Female,1,76,5,10,3
100328,1.274201378,Female,4,64,7,10,3
100329,1.661088216,Female,2,70,2,10,2
100331,1.511025176,Female,2,63,3,10,3
100333,1.590365279,Female,1,65,2,10,2
100334,1.659308026,Male,1,56,4,10,3
100335,1.535762191,Male,3,18,3,10,3
100336,1.221284103,Female,2,68,4,10,1
100337,1.446691364,Female,1,57,2,10,3
100338,2.430186735,Female,1,,2,10,2
100339,1.274201378,Female,4,61,2,10,3
100340,2.850213455,Male,1,80,4,10,4
100341,2.020634174,Female,4,32,4,10,1
100342,1.48639839,Female,3,58,5,10,3
100343,1.547800086,Female,2,46,7,10,2
100344,1.529069503,Female,2,56,6,10,4
100345,2.328863242,Female,1,33,3,10,3
100346,1.313368592,Female,5,85,4,10,1
100347,1.511025176,Female,2,56,2,10,3
100348,1.495547135,Female,3,56,6,10,1
100349,1.743553256,Male,2,59,6,10,4
100350,2.085032552,Male,2,70,4,10,2
100351,2.165661724,Male,4,39,5,10,9
100352,1.75695175,Male,4,49,2,10,6
100353,1.73309682,Male,2,62,2,10,3
100354,1.400744956,Female,4,74,2,10,2
100355,1.709439202,Male,4,47,3,10,3
100356,1.686352984,Female,6,33,3,10,1
100357,1.496993432,Male,4,41,4,10,10
100358,2.140378868,Male,1,72,1,10,4
100359,1.053993549,Male,5,18,3,10,5
100360,2.143694655,Male,2,50,4,10,11
100361,1.33111068,Male,5,29,4,10,5
100362,1.445654465,Female,2,50,6,10,1
100363,1.03917071,Male,4,19,3,10,7
100364,1.529069503,Female,2,61,1,10,4
100365,3.066267544,Female,2,30,6,10,7
100366,1.585464136,Female,3,59,5,10,2
100367,1.392064434,Female,1,53,5,10,4
100368,1.818583763,Male,3,38,6,10,5
100371,1.611134613,Male,2,56,2,10,7
100372,1.854859041,Female,2,21,3,10,10
100373,1.122074538,Female,4,44,6,10,2
100374,2.020634174,Female,4,28,7,10,1
100375,1.359116315,Male,4,54,6,10,5
100378,1.623902152,Male,1,70,2,10,10
100379,1.422093096,Female,3,53,5,10,1
100380,1.813503643,Male,2,43,4,10,3
100381,1.939546583,Male,3,23,2,10,6
100383,1.45711431,Male,2,69,4,10,7
100384,1.995916802,Male,2,36,7,10,3
100385,1.721971768,Male,4,32,6,10,3
100386,1.611134613,Male,2,55,3,10,7
100387,1.989205886,Female,2,38,6,10,3
100388,1.926368783,Male,3,56,7,10,9
100389,2.085032552,Male,2,70,6,10,2
100390,1.905368975,Male,3,28,7,10,2
100391,2.056550103,Male,3,46,7,10,1
100392,1.860589355,Male,3,32,4,10,5
100393,1.259103809,Female,4,53,6,10,6
100394,1.829233375,Female,3,32,4,10,6
100395,1.473242765,Male,3,19,3,10,5
100396,2.322114283,Male,3,30,4,10,1
100397,1.450081687,Male,4,52,6,10,1
100398,1.712872266,Male,2,62,6,10,1
100399,1.482641269,Male,2,71,2,10,6
100400,2.199125386,Male,3,66,2,10,4
100401,1.512390246,Female,2,49,5,10,8
100402,1.756019532,Male,1,71,4,10,8
100403,1.49894698,Female,4,50,7,10,14
100405,1.706787488,Male,3,55,3,10,2
100406,1.600299191,Female,4,47,6,10,5
100407,1.472778871,Female,2,67,3,10,7
100408,1.585454495,Male,3,50,6,10,5
100409,1.327818152,Female,2,68,6,10,5
100410,1.410073443,Female,1,66,6,10,7
100412,2.042018427,Male,2,33,7,10,3
100413,1.526503839,Female,2,63,3,10,5
100414,2.451920173,Male,2,28,7,10,7
100415,1.081311885,Male,5,16,2,10,3
100416,1.42955002,Female,1,53,2,10,6
100417,1.2915894,Male,5,58,6,10,14
100418,1.73309682,Male,2,64,4,10,3
100420,1.866802361,Female,3,45,6,10,5
100422,1.996311189,Male,2,23,2,10,3
100424,1.611732252,Female,2,64,2,10,2
100425,1.939546583,Male,3,23,3,10,6
100426,1.308937359,Female,3,42,4,10,2
100427,1.631455704,Female,2,41,3,10,5
100428,3.600341906,Female,1,76,1,10,12
100429,2.085032552,Male,2,65,5,10,2
100430,1.611134613,Male,2,62,5,10,7
100431,2.193092363,Female,3,20,3,10,9
100433,2.273763382,Female,4,14,1,10,5
100434,1.422093096,Female,3,53,3,10,1
100436,1.942609687,Female,1,75,1,10,5
100437,1.83411214,Male,2,79,1,10,5
100438,1.318394928,Male,5,28,2,10,8
100439,1.963775181,Male,3,23,3,10,3
100441,2.02094956,Male,4,35,6,10,7
100442,1.153326031,Male,3,68,3,10,9
100443,1.377333637,Male,2,70,2,10,5
100444,2.690986817,Female,2,75,2,10,4
100445,1.577151023,Male,4,41,5,10,1
100446,1.608789056,Female,4,18,3,10,5
100447,1.753821035,Female,4,45,3,10,1
100448,1.437099435,Male,7,30,7,10,3
100449,1.721971768,Male,4,27,4,10,3
100450,1.770002875,Male,1,38,4,10,5
100451,1.272234516,Male,6,16,2,10,5
100452,1.427872237,Female,3,50,2,10,5
100453,1.066284917,Male,2,61,4,10,8
100454,1.289725228,Male,3,66,6,10,3
100455,1.511025176,Female,2,62,2,10,3
100456,1.735065701,Male,2,60,4,10,2
100457,1.219076255,Female,4,50,6,10,1
100459,1.845315013,Male,3,30,2,10,6
100460,1.913710814,Male,2,47,4,10,2
100461,1.231866087,Male,5,52,7,10,4
100462,1.570244369,Female,2,60,6,10,6
100463,1.525629171,Female,3,17,2,10,9
100464,1.839799251,Male,3,41,3,10,1
100465,1.426640179,Male,5,45,7,10,3
100466,1.445529181,Male,2,44,2,10,7
100467,1.905368975,Male,3,34,7,10,2
100468,2.396190398,Female,2,29,2,10,1
100469,1.204854534,Male,6,42,6,10,2
100470,1.686352984,Female,5,26,3,10,1
100471,1.18848745,Female,5,19,3,10,3
100472,1.375756764,Female,4,43,5,10,5
100473,1.982561702,Male,3,14,2,10,13
100474,1.259103809,Female,4,50,6,10,6
100475,1.461467613,Male,4,59,6,10,3
100476,1.611732252,Female,2,63,5,10,2
100477,1.955076904,Male,1,29,6,10,3
100478,1.659308026,Male,1,56,7,10,3
100479,1.318691912,Male,1,65,3,10,5
100480,1.568093523,Female,4,31,6,10,6
100481,1.66129679,Male,5,30,7,10,1
100482,1.450081687,Male,4,54,7,10,1
100483,1.825474535,Female,2,29,6,10,2
100486,1.78754843,Female,2,16,2,10,5
100487,1.436080195,Female,5,20,3,10,14
100488,5.577211879,Female,2,75,2,10,8
100489,1.786333815,Female,10,76,1,10,2
100490,1.859540283,Female,2,28,4,10,6
100492,1.501624781,Female,3,55,2,10,5
100493,1.810886347,Male,1,32,6,10,5
100494,1.451529356,Female,2,50,5,10,5
100495,1.443689588,Male,4,41,1,10,2
100496,1.495547135,Female,3,63,6,10,1
100497,1.641575451,Male,5,18,2,10,13
100498,1.32296828,Male,5,18,3,10,2
100499,1.637164407,Male,3,50,2,10,6
100500,1.183015771,Female,5,17,2,10,1
100501,1.437099435,Male,5,31,4,10,3
100502,1.548909776,Female,3,73,2,10,3
100504,2.235560699,Male,2,72,2,10,4
100505,1.996259648,Male,1,74,2,10,2
100506,1.761038335,Female,2,69,2,10,4
100507,1.129838312,Male,5,58,2,10,5
100508,2.622024648,Female,2,28,6,10,9
100509,1.373071424,Female,6,24,6,10,2
100510,2.008737479,Male,3,29,5,10,3
100512,1.575096557,Male,4,22,2,10,1
100513,1.661088216,Female,2,65,4,10,2
100514,1.284703599,Female,5,34,5,10,2
100516,1.197486886,Female,6,40,3,10,9
100517,1.594973149,Male,4,32,4,10,5
100518,2.294169554,Female,1,30,4,10,1
100519,1.882521032,Male,3,48,4,10,2
100520,1.706787488,Male,3,55,6,10,2
100521,1.845315013,Male,3,31,4,10,6
100522,1.73309682,Male,2,59,4,10,3
100523,1.783947044,Male,3,44,4,10,3
100524,1.422093096,Female,3,51,6,10,1
100525,1.558964241,Male,4,39,5,10,5
100527,1.507593809,Female,3,54,4,10,2
100528,1.481900535,Female,1,47,4,10,2
100529,1.795722833,Female,3,34,3,10,2
100531,0.592852665,Male,6,19,3,10,14
100532,1.532571762,Female,2,52,5,10,2
100533,1.761038335,Female,2,72,2,10,4
100534,1.427872237,Female,3,51,3,10,5
100535,1.249693823,Male,4,65,6,10,1
100536,1.327818152,Female,2,65,2,10,5
100537,2.780279304,Male,3,24,3,10,12
100538,1.575753653,Male,2,22,2,10,7
100539,1.611732252,Female,2,59,2,10,2
100540,1.45780951,Male,3,68,4,10,1
100542,1.442749657,Female,3,47,2,10,4
100544,1.704850696,Male,3,60,3,10,3
100546,1.524426122,Male,4,17,2,10,5
100547,1.795722833,Female,3,32,6,10,2
100549,2.157929281,Female,5,28,6,10,7
100550,1.741875237,Male,2,52,4,10,2
100551,1.987258073,Female,3,35,6,10,5
100552,2.04589071,Female,3,46,4,10,1
100553,1.520325498,Female,2,61,6,10,1
100554,1.904512924,Female,1,39,6,10,3
100555,1.591096331,Male,3,53,4,10,7
100556,1.363147104,Male,5,30,3,10,2
100558,1.470291831,Female,2,64,5,10,7
100559,1.379076708,Female,9,37,9,10,1
100560,2.221778949,Male,3,27,7,10,4
100561,1.520325498,Female,2,55,7,10,1
100562,1.495547135,Female,3,57,6,10,1
100563,1.758826099,Female,3,44,7,10,1
100564,1.332443579,Female,3,30,7,10,12
100565,1.480630509,Male,2,56,3,10,10
100566,1.870281215,Male,2,42,4,10,1
100567,1.305212536,Female,4,46,7,10,2
100568,1.690615595,Female,4,48,3,10,3
100569,1.866205497,Female,2,83,2,10,1
100570,1.712872266,Male,2,57,5,10,1
100571,1.866205497,Female,2,81,6,10,1
100572,1.445654465,Female,2,50,3,10,1
100573,2.143066397,Male,3,15,2,10,1
100574,1.673620004,Female,3,28,5,10,10
100576,1.605421724,Male,2,62,2,10,5
100577,1.37439463,Male,3,16,2,10,1
100578,1.314522348,Male,6,23,6,10,1
100579,1.691379109,Female,4,21,7,10,3
100580,1.311093515,Male,2,67,6,10,3
100581,1.837054936,Male,3,24,4,10,9
100582,1.302301156,Female,5,18,3,10,1
100583,1.461511003,Female,1,59,6,10,5
100584,2.079787216,Female,2,45,4,10,1
100585,1.661088216,Female,2,71,4,10,2
100587,1.897731715,Female,2,47,3,10,5
100588,1.891415771,Male,2,30,4,10,5
100589,1.10508175,Female,5,56,2,10,6
100590,1.568093523,Female,4,25,2,10,6
100591,1.561206841,Male,2,18,3,10,3
100592,1.395075822,Male,1,68,7,10,7
100593,1.453400622,Female,4,40,6,10,3
100594,1.664602827,Female,2,48,6,10,7
100595,1.50414863,Female,3,60,2,10,4
100596,1.568093523,Female,4,33,6,10,6
100597,2.627492429,Male,2,28,2,10,9
100598,1.017399838,Female,5,51,5,10,1
100599,1.231866087,Male,5,51,2,10,4
100600,2.042018427,Male,2,31,6,10,3
100601,1.904512924,Female,1,37,6,10,3
100602,1.219076255,Female,4,54,6,10,1
100603,1.460463887,Male,2,19,3,10,9
100605,2.008737479,Male,3,26,4,10,3
100606,2.079787216,Female,2,46,4,10,1
100607,1.590365279,Female,1,68,2,10,2
100609,1.574572257,Female,2,69,6,10,3
100610,2.328863242,Female,1,32,6,10,3
100611,2.4324269,Female,2,34,7,10,3
100612,1.507532847,Female,1,70,8,10,3
100613,2.083499807,Male,2,48,2,10,6
100614,2.360587287,Male,2,30,7,10,1
100615,1.750396102,Male,2,52,2,10,4
100616,1.879845986,Male,2,18,2,10,2
100620,2.406053918,Female,2,82,9,10,3
100621,1.210189164,Male,5,53,6,10,1
100622,2.307293493,Male,2,37,6,10,1
100623,2.303613123,Female,1,80,2,10,3
100624,1.282044056,Female,4,59,6,10,1
100625,1.507532847,Female,1,68,6,10,3
100626,1.778293896,Male,3,17,2,10,5
100627,1.753094501,Male,1,35,4,10,8
100628,1.989205886,Female,2,38,3,10,3
100629,1.870281215,Male,2,42,7,10,1
100631,1.264161957,Female,4,55,4,10,9
100632,1.574572257,Female,2,68,2,10,3
100634,1.295657415,Male,4,17,2,10,3
100635,1.46720337,Male,4,54,2,10,3
100636,1.948853038,Female,2,24,7,10,6
100637,1.028016721,Male,7,18,4,10,1
100638,1.739898629,Male,2,52,6,10,3
100639,1.480630509,Male,2,56,2,10,10
100640,1.786749433,Female,1,,3,10,1
100641,1.695440282,Female,3,40,6,10,3
100642,1.472267654,Male,4,76,7,10,3
100643,1.568093523,Female,4,26,4,10,6
100644,1.46720337,Male,4,51,2,10,3
100645,1.630764219,Male,3,60,2,10,6
100646,1.48639839,Female,3,55,5,10,3
100647,1.891415771,Male,2,28,3,10,5
100648,1.453969007,Female,2,53,6,10,4
100649,1.808185899,Female,4,39,6,10,9
100651,1.327818152,Female,2,66,2,10,5
100652,1.413393693,Female,3,52,7,10,3
100653,1.575096557,Male,4,22,6,10,1
100654,1.543110709,Female,1,62,2,10,2
100655,1.581879359,Male,4,25,2,10,6
100656,1.613773878,Male,4,48,6,10,2
100657,1.853351475,Female,4,23,6,10,1
100659,1.640861543,Female,2,18,3,10,6
100661,1.652447353,Female,4,35,3,10,1
100662,1.66771269,Male,1,54,2,10,2
100664,1.596484517,Male,4,36,5,10,2
100665,2.459062764,Male,2,28,6,10,13
100666,2.328863242,Female,1,34,6,10,3
100667,1.266522047,Male,5,17,2,10,2
100668,1.258306782,Female,5,40,3,10,1
100669,1.482641269,Male,2,66,2,10,6
100670,1.756019532,Male,1,65,7,10,8
100671,1.686998963,Female,2,23,3,10,7
100672,1.849208135,Male,3,19,3,10,2
100673,1.314522348,Male,8,20,3,10,1
100674,1.52257394,Female,3,48,9,10,2
100675,1.574572257,Female,2,69,8,10,3
100676,1.75602249,Male,1,82,2,10,5
100677,1.67157008,Male,1,83,6,10,3
100678,1.687652065,Male,4,43,7,10,5
100679,1.211618772,Female,4,50,6,10,3
100680,2.042018427,Male,2,32,7,10,3
100681,1.318691912,Male,1,68,5,10,5
100682,1.574572257,Female,2,68,6,10,3
100685,1.574572257,Female,2,70,1,10,3
100687,1.574572257,Female,2,69,3,10,3
100688,1.377333637,Male,2,67,2,10,5
100689,1.311093515,Male,2,71,3,10,3
100690,1.745904163,Male,2,79,2,10,3
100691,2.396190398,Female,2,28,3,10,1
100692,1.677436566,Female,4,37,7,10,3
100693,1.318691912,Male,1,67,5,10,5
100694,2.028951779,Female,4,80,2,10,3
100695,1.745904163,Male,2,76,2,10,3
100696,1.271284611,Female,1,72,3,10,5
100697,1.548909776,Female,3,66,2,10,3
100699,1.074298731,Female,5,60,6,10,5
100700,1.507532847,Female,1,72,6,10,3
100701,2.211073299,Female,4,32,4,10,9
100702,1.958285039,Male,2,57,4,10,9
100703,1.520325498,Female,2,60,3,10,1
100704,1.617408019,Female,1,77,6,10,9
100705,0.932264213,Female,4,70,3,10,9
100706,1.577151023,Male,4,43,7,10,1
100707,2.001320044,Male,2,43,4,10,5
100708,2.077789154,Male,4,44,4,10,4
100709,1.853351475,Female,4,23,6,10,1
100710,1.529069503,Female,2,57,6,10,4
100711,1.669319266,Male,1,58,2,10,4
100715,1.032178042,Female,5,49,5,10,4
100716,1.546744498,Female,5,20,2,10,1
100718,1.507737531,Female,4,40,3,10,1
100719,1.802807822,Female,1,65,5,10,6
100721,1.453400622,Female,4,41,6,10,3
100723,1.387598593,Male,5,23,2,10,6
100724,1.526503839,Female,2,58,2,10,5
100725,1.442749657,Female,3,49,7,10,4
100726,1.579256457,Male,3,55,4,10,5
100727,1.657782871,Male,2,64,3,10,6
100729,1.461511003,Female,1,60,6,10,5
100730,1.053993549,Male,5,18,3,10,5
100731,2.754813447,Female,1,75,1,10,6
100732,1.802807822,Female,1,72,2,10,6
100733,1.070219083,Female,6,35,5,10,6
100734,1.882977998,Female,2,65,8,10,6
100735,2.393795471,Female,1,66,4,10,14
100736,1.134272539,Male,5,51,3,10,5
100737,1.974343961,Male,2,85,2,10,6
100738,1.805398106,Male,2,48,3,10,14
100739,1.377333637,Male,2,72,2,10,5
100740,1.852289101,Female,3,74,3,10,6
100741,2.028996798,Female,2,76,4,10,5
100743,1.657782871,Male,2,59,4,10,6
100744,1.869355838,Female,2,58,5,10,14
100745,2.521256552,Female,3,15,2,10,6
100748,1.461511003,Female,1,64,7,10,5
100749,1.646675875,Male,3,25,6,10,14
100750,1.148160095,Female,6,44,6,10,5
100752,1.419515937,Male,1,69,4,10,6
100753,2.500246641,Female,2,66,6,10,14
100754,1.271284611,Female,1,74,3,10,5
100755,1.327818152,Female,2,66,4,10,5
100756,1.043429825,Male,6,65,3,10,6
100757,1.571777176,Male,4,43,4,10,6
100759,1.375756764,Female,4,40,3,10,5
100760,1.327818152,Female,2,68,2,10,5
100762,1.461511003,Female,1,56,6,10,5
100763,1.306177286,Female,3,67,3,10,5
100764,1.890283764,Male,1,,3,10,6
100765,1.886478118,Male,4,47,6,10,5
100767,1.287254062,Female,4,56,4,10,5
100768,1.335555615,Female,7,48,5,10,5
100769,1.306177286,Female,3,65,5,10,5
100770,1.327818152,Female,2,65,2,10,5
100771,2.273763382,Female,4,15,2,10,5
100772,1.410930632,Female,6,48,7,10,3
100773,1.942609687,Female,1,79,3,10,5
100774,1.526503839,Female,2,60,6,10,5
100776,1.129838312,Male,5,56,6,10,5
100777,1.342640969,Female,5,18,3,10,5
100778,1.258012565,Female,5,16,2,10,5
100779,1.605421724,Male,2,62,6,10,5
100782,1.067015121,Male,2,66,2,10,11
100784,1.250858323,Male,4,45,5,10,13
100785,1.427872237,Female,3,51,5,10,5
100786,1.860589355,Male,3,31,4,10,5
100789,2.883719296,Female,2,73,2,10,11
100790,1.058465804,Female,1,71,2,10,9
100791,1.035126938,Female,4,52,3,10,13
100792,1.600299191,Female,4,48,6,10,5
100793,1.611722451,Male,2,54,3,10,5
100794,1.22403037,Female,4,50,3,10,5
100795,1.436661152,Male,3,19,3,10,9
100796,1.983770148,Male,7,14,2,10,5
100798,1.611722451,Male,2,53,7,10,5
100800,1.738513101,Female,5,28,4,10,5
100801,1.058465804,Female,1,72,3,10,9
100802,1.968702401,Male,3,43,7,10,5
100803,1.860589355,Male,3,26,4,10,5
100804,1.689333536,Female,2,79,2,10,9
100805,1.496808095,Female,1,76,6,10,13
100806,1.451529356,Female,2,50,5,10,5
100807,1.617408019,Female,1,83,3,10,9
100808,2.001320044,Male,2,42,6,10,5
100811,1.499119822,Female,2,62,1,10,9
100812,1.105535374,Female,2,71,3,10,9
100813,1.058465804,Female,1,68,6,10,9
100814,1.290919967,Female,2,63,4,10,13
100815,1.087517287,Female,3,67,5,10,9
100816,1.321032204,Female,5,19,3,10,9
100817,1.455595713,Female,1,55,6,10,1
100818,1.520325498,Female,2,62,2,10,1
100819,1.481962633,Male,2,73,7,10,1
100822,1.450081687,Male,4,54,3,10,1
100824,1.507737531,Female,4,43,6,10,1
100825,1.258306782,Female,5,40,4,10,1
100826,1.867844905,Male,2,22,2,10,1
100827,1.712872266,Male,2,60,3,10,1
100828,1.460740319,Male,2,19,3,10,1
100829,1.507737531,Female,4,41,6,10,1
100830,1.258306782,Female,6,44,4,10,1
100833,1.853351475,Female,4,20,3,10,1
100834,1.481962633,Male,2,67,4,10,1
100835,1.379076708,Female,6,36,4,10,1
100836,0.9832752,Male,5,16,2,10,1
100838,1.577151023,Male,4,41,4,10,1
100839,1.178187183,Male,4,17,2,10,1
100840,1.639944558,Male,1,62,3,10,1
100842,1.231797694,Male,4,19,3,10,1
100843,1.481962633,Male,2,71,2,10,1
100846,1.989205886,Female,2,39,6,10,3
100847,1.450081687,Male,4,50,6,10,1
100848,1.302301156,Female,5,18,2,10,1
100849,1.481962633,Male,2,69,7,10,1
100850,1.639944558,Male,1,62,3,10,1
100852,1.990611158,Male,4,26,6,10,1
100853,1.691568635,Male,3,52,6,10,1
100854,1.384103894,Female,1,53,4,10,1
100855,1.853351475,Female,4,20,3,10,1
100856,1.45780951,Male,3,74,6,10,1
100857,1.205458155,Male,5,55,5,10,1
100858,1.639944558,Male,1,63,2,10,1
100863,1.990611158,Male,4,25,3,10,1
100864,1.973440263,Male,2,85,2,10,1
100865,1.712872266,Male,2,60,6,10,1
100866,1.418866195,Male,1,67,4,10,1
100867,1.172434443,Male,2,74,3,10,9
100868,1.958285039,Male,2,60,3,10,9
100869,1.669050599,Female,4,48,7,10,9
100871,1.561260239,Male,2,76,3,10,9
100872,1.64639372,Female,5,14,2,10,9
100873,1.808185899,Female,4,35,6,10,9
100874,1.003209027,Female,5,51,6,10,9
100875,1.561260239,Male,2,,9,10,9
100877,1.434861471,Female,4,44,6,10,9
100879,1.958285039,Male,2,64,6,10,9
100880,1.690615595,Female,4,49,7,10,3
100881,1.861120226,Male,4,47,6,10,9
100883,1.240313443,Female,3,41,6,10,4
100884,2.051191309,Female,4,30,6,10,3
100885,1.417521787,Female,4,17,2,10,1
100886,1.404932318,Male,5,23,4,10,3
100887,1.46720337,Male,4,52,7,10,3
100890,1.690615595,Female,4,45,6,10,3
100891,1.709439202,Male,4,46,5,10,3
100892,1.684955763,Male,3,62,6,10,1
100893,1.410930632,Female,5,46,4,10,3
100895,1.011176074,Female,5,51,4,10,3
100896,0.828517871,Female,5,14,2,10,8
100897,1.533201596,Male,5,15,2,10,1
100898,1.723530494,Female,2,42,5,10,3
100899,0.561247142,Male,2,65,7,10,13
100900,1.224478341,Male,5,53,7,10,3
100901,1.783947044,Male,3,43,3,10,3
100902,1.575096557,Male,4,20,4,10,1
100903,1.901776826,Female,4,33,5,10,13
100904,1.691379109,Female,4,20,4,10,3
100905,1.784479714,Female,5,15,2,10,1
100906,1.455595713,Female,1,58,6,10,1
100909,0.9832752,Male,5,17,2,10,1
100910,1.404932318,Male,5,24,4,10,3
